ID,TARGET
26106,0.02978482
26107,0.0026385088
26109,0.010805108
26113,0.023337534
26114,0.019859996
26115,0.11033335
26116,0.01109894
26121,0.020727806
26123,0.01064942
26124,0.17667718
26126,0.015727961
26127,0.03561229
26131,0.013789812
26132,0.002180016
26134,0.021937493
26136,0.0035763648
26139,0.00126136
26140,0.08145682
26141,0.007225252
26142,0.004944217
26144,0.0040894756
26145,0.0035144228
26146,0.004823153
26148,0.054186888
26155,0.015423944
26157,0.015198003
26158,0.0012051895
26159,0.1712363
26160,0.027505254
26161,0.00952039
26163,0.023336072
26166,0.025903184
26170,0.010027222
26173,0.0027574636
26176,0.049702715
26178,0.010749468
26179,0.0125483
26185,0.019314868
26186,0.07201149
26187,0.04763769
26188,0.004332874
26192,0.0062538
26194,0.15581866
26195,0.011285526
26196,0.0026437594
26199,0.021979485
26200,0.04073237
26206,0.0057862177
26207,0.04216898
26208,0.0023314417
26210,0.009442019
26213,0.010523931
26214,0.098981544
26215,0.0045874966
26217,0.058498435
26218,0.030659048
26222,0.011416784
26225,0.011700699
26226,0.0071838815
26228,0.009116505
26229,0.045992438
26233,0.0038100465
26234,0.0055762487
26235,0.04452089
26239,0.0034852088
26241,0.051771235
26242,0.2205452
26243,0.031301085
26244,0.015586245
26247,0.014694256
26248,0.012806135
26249,0.015745798
26253,0.0051642978
26254,0.06308549
26255,0.11526114
26256,0.12080429
26259,0.0064897113
26261,0.00788611
26262,0.26614672
26264,0.11033335
26265,0.17065087
26266,0.013377843
26267,0.009290102
26268,0.017787153
26270,0.0018868607
26273,0.0024491106
26275,0.008425489
26278,0.0046585626
26279,0.055810764
26281,0.037215434
26284,0.0032440266
26287,0.17065087
26288,0.0016620505
26295,0.005499814
26298,0.09225731
26299,0.036372695
26300,0.050681856
26301,0.01559108
26303,0.1192423
26305,0.019483794
26308,0.0010980263
26310,0.0017043938
26312,0.01922513
26313,0.0556812
26314,0.0020431858
26316,0.004552564
26317,0.011349048
26319,0.019882288
26322,0.025356194
26323,0.025621206
26329,0.004724823
26334,0.0015201769
26335,0.002020592
26338,0.038496777
26344,0.00916611
26345,0.0015525661
26346,0.14231704
26348,0.0028004928
26349,0.008718132
26351,0.0041058348
26352,0.01559108
26354,0.036737103
26355,0.0062050754
26359,0.016887983
26361,0.03507236
26363,0.013541005
26364,0.010628015
26365,0.0077042016
26369,0.0025509319
26371,0.036964983
26374,0.033201963
26376,0.008052033
26378,0.0031547816
26380,0.012617522
26381,0.002613561
26382,0.08689551
26383,0.016234841
26384,0.010021094
26387,0.0025681367
26388,0.02971474
26390,0.061702006
26391,0.10621052
26393,0.016439516
26394,0.002836844
26395,0.005560899
26396,0.0014402013
26397,0.003062581
26398,0.016912654
26399,0.02845775
26400,0.0013133736
26401,0.012983818
26402,0.040433425
26403,0.14592087
26405,0.0046910485
26407,0.017179366
26408,0.0411262
26409,0.0025585347
26410,0.010779395
26412,0.01559108
26413,0.04265422
26414,0.020320978
26415,0.20932868
26417,0.19887005
26419,0.009227352
26420,0.010773005
26421,0.012208638
26422,0.029393379
26423,0.1117522
26425,0.015727961
26427,0.025874594
26428,0.014653117
26429,0.0739815
26432,0.007677484
26433,0.15174542
26434,0.00277049
26438,0.013110396
26440,0.17356816
26441,0.010250377
26442,0.07883989
26444,0.008841302
26447,0.016176093
26449,0.013776524
26450,0.03944245
26453,0.038838953
26459,0.017893959
26460,0.08720044
26461,0.0025368542
26462,0.0024491106
26464,0.11808296
26465,0.009890562
26467,0.10360816
26477,0.021659298
26479,0.06889861
26483,0.015727961
26485,0.17065087
26486,0.04733563
26487,0.026231544
26488,0.08549944
26489,0.007748227
26491,0.0021024393
26492,0.00822483
26495,0.01821597
26496,0.002691722
26497,0.00740362
26498,0.0024680393
26499,0.018805785
26501,0.11100429
26508,0.009292982
26509,0.16292223
26510,0.042823114
26511,0.009061162
26512,0.038838953
26515,0.047316756
26517,0.008173594
26519,0.02572852
26521,0.0018550502
26522,0.0025208294
26524,0.03565768
26525,0.0041455505
26526,0.04648847
26527,0.017425641
26530,0.015727961
26531,0.035524778
26537,0.037044864
26538,0.06242247
26540,0.011356959
26543,0.002836844
26545,0.11917522
26546,0.0034829988
26547,0.007927614
26549,0.029736215
26551,0.041505113
26552,0.047285747
26555,0.03162507
26556,0.006874177
26563,0.02310781
26564,0.01559108
26565,0.15818076
26567,0.0026256246
26569,0.018829698
26570,0.02376894
26572,0.028813701
26577,0.0046864357
26579,0.0044311476
26581,0.0027637845
26582,0.0019057193
26584,0.017503545
26588,0.21898195
26591,0.0028806247
26592,0.0015136804
26593,0.0045874966
26595,0.009233349
26596,0.033798046
26599,0.01527412
26600,0.0025749994
26605,0.013520156
26607,0.007807917
26610,0.03229562
26614,0.006045445
26615,0.010052691
26616,0.012667502
26617,0.05098284
26621,0.03394882
26622,0.0021640202
26624,0.02406214
26625,0.0050498326
26628,0.0036686028
26629,0.017192945
26631,0.0015811177
26636,0.012422709
26639,0.006907294
26640,0.009227352
26641,0.012620303
26643,0.013525289
26644,0.01090059
26645,0.020042162
26648,0.019708434
26649,0.09470349
26652,0.0070823277
26654,0.020245954
26657,0.21274896
26659,0.0031516189
26662,0.0013757796
26664,0.005742648
26665,0.122769
26668,0.0812476
26670,0.077912726
26673,0.022040393
26674,0.28213018
26676,0.095839076
26677,0.011552932
26679,0.027315656
26683,0.002811614
26684,0.16106789
26685,0.006252001
26689,0.197805
26691,0.00822483
26692,0.0028576779
26693,0.0120604085
26694,0.046575103
26695,0.0047296844
26696,0.0009775357
26697,0.017747443
26698,0.17667718
26700,0.0021298665
26704,0.009357711
26706,0.22732648
26710,0.0076502888
26714,0.22460441
26719,0.097724795
26720,0.0029965704
26721,0.03437951
26722,0.030659048
26724,0.0098935785
26728,0.0034852088
26729,0.0049069887
26730,0.007050082
26731,0.01559108
26734,0.18454716
26735,0.002442226
26738,0.049831286
26740,0.116583236
26742,0.010860383
26747,0.035063025
26749,0.0013757796
26750,0.1041846
26752,0.011897318
26755,0.15581866
26758,0.010779395
26761,0.012522749
26762,0.01559108
26767,0.021937493
26772,0.008009019
26775,0.004937341
26777,0.027397357
26780,0.012935125
26785,0.024118712
26787,0.009227352
26788,0.0027117583
26789,0.00357645
26792,0.037714522
26794,0.012518172
26795,0.24162547
26797,0.030960726
26798,0.071358174
26803,0.049370926
26804,0.03556589
26805,0.010984001
26806,0.020116702
26808,0.008655279
26809,0.0037127184
26810,0.0041058348
26813,0.023631332
26817,0.008759569
26819,0.011859869
26823,0.009024116
26824,0.0030598133
26826,0.037637588
26828,0.03875352
26829,0.1041846
26830,0.21116379
26834,0.046080142
26839,0.009797855
26842,0.012366056
26848,0.08541874
26851,0.05211248
26852,0.025803467
26853,0.06660558
26854,0.0063666254
26855,0.020774504
26858,0.030659048
26860,0.16296802
26861,0.004041629
26862,0.008630765
26865,0.011825339
26866,0.010612682
26868,0.19184752
26873,0.006905365
26876,0.07801716
26877,0.22460441
26879,0.13858119
26880,0.007590991
26882,0.007518344
26884,0.007211382
26885,0.013330709
26887,0.021954361
26892,0.003902691
26893,0.055129077
26896,0.2078607
26897,0.002899173
26899,0.06183251
26900,0.114501886
26901,0.039908584
26902,0.011779086
26903,0.08117309
26906,0.007084913
26907,0.010364909
26912,0.113834545
26913,0.04494017
26920,0.009774757
26921,0.024733912
26922,0.020106737
26926,0.0044485573
26927,0.0040273466
26930,0.004067396
26931,0.18678412
26938,0.01559108
26939,0.005605726
26941,0.020833194
26942,0.015727961
26945,0.011473102
26949,0.0034852088
26950,0.009486856
26951,0.028643526
26952,0.04159179
26955,0.0031696789
26958,0.006176445
26960,0.025024876
26961,0.014002435
26964,0.020505926
26965,0.14813305
26966,0.06421255
26968,0.015280087
26970,0.23475294
26971,0.10168111
26974,0.08819424
26976,0.033732682
26978,0.0056634815
26979,0.015727961
26981,0.010165459
26982,0.033130568
26983,0.054687373
26987,0.024283892
26989,0.030899398
26991,0.010916394
26992,0.104335845
26993,0.009867362
26995,0.0059147235
26996,0.0055076103
26997,0.0028808068
27000,0.03687153
27001,0.004655088
27004,0.007083025
27011,0.007787781
27013,0.00837311
27016,0.009312898
27018,0.010687267
27019,0.015198003
27020,0.013645959
27021,0.0034852088
27022,0.011780152
27023,0.0048245722
27025,0.012166949
27030,0.12642965
27032,0.02679274
27033,0.048050966
27038,0.0030289867
27040,0.007927614
27041,0.17065087
27043,0.0009288003
27045,0.1590846
27046,0.027161697
27049,0.014869543
27050,0.06915665
27054,0.0056102145
27055,0.072287455
27058,0.05689902
27059,0.09178816
27060,0.06435291
27062,0.020207876
27064,0.0057041193
27068,0.11526114
27070,0.027161697
27072,0.0016879273
27073,0.011179216
27080,0.096473515
27084,0.07542236
27085,0.011162035
27087,0.0057350188
27089,0.0025631727
27091,0.008173594
27093,0.12949778
27100,0.17568812
27101,0.0052564447
27102,0.09247342
27103,0.020498399
27106,0.003161947
27109,0.006653969
27113,0.00822483
27115,0.001786937
27116,0.049671657
27119,0.17567295
27120,0.0076331496
27123,0.03526257
27124,0.04565476
27125,0.020833194
27127,0.015374687
27128,0.0017809557
27129,0.034050014
27132,0.0023781238
27133,0.055380832
27135,0.023561785
27137,0.061515536
27138,0.0025585347
27139,0.04513926
27140,0.04807428
27141,0.00952039
27144,0.09470349
27145,0.021213291
27146,0.008911632
27149,0.10615751
27151,0.040427797
27152,0.01574548
27153,0.015727961
27154,0.0071227634
27164,0.008651262
27167,0.015382463
27168,0.111006506
27169,0.007436847
27171,0.009227352
27173,0.092710495
27175,0.0027309447
27181,0.24756993
27182,0.01559108
27183,0.06601372
27184,0.018026568
27185,0.03394882
27187,0.0014340564
27188,0.0072701317
27189,0.015727961
27191,0.01559108
27192,0.0025509319
27194,0.0038153203
27195,0.02569054
27196,0.029474892
27197,0.19925743
27198,0.022040315
27199,0.021666609
27200,0.00291688
27202,0.0079813665
27203,0.0075179855
27204,0.007396314
27206,0.13297515
27208,0.008885189
27209,0.013694815
27210,0.004707689
27211,0.121341296
27212,0.1488653
27213,0.010250377
27214,0.003756802
27216,0.0034628902
27217,0.011147266
27221,0.062627524
27222,0.0024491106
27223,0.0029005888
27225,0.07915597
27226,0.06442366
27227,0.10996789
27228,0.024258276
27233,0.03491846
27234,0.0056222086
27237,0.17356816
27238,0.0027116267
27241,0.012642354
27242,0.004767422
27244,0.01559108
27245,0.015198003
27246,0.00822483
27247,0.013039653
27248,0.0028882197
27249,0.002456642
27251,0.009241352
27254,0.021500055
27255,0.013110396
27256,0.0035115567
27258,0.17356816
27259,0.0026913953
27260,0.0028004928
27261,0.0032872453
27262,0.023100737
27263,0.03038692
27265,0.0047408487
27267,0.017638514
27272,0.00822483
27273,0.003571001
27274,0.17568812
27275,0.028643526
27277,0.09314513
27278,0.11798225
27279,0.09272973
27281,0.031106925
27282,0.07114414
27283,0.0029751174
27284,0.24351108
27285,0.06601372
27286,0.07542236
27289,0.2397451
27291,0.022760455
27294,0.044991564
27295,0.028262813
27296,0.001728867
27298,0.25992772
27299,0.028194236
27303,0.026192699
27304,0.00941778
27305,0.0281246
27306,0.0072701317
27308,0.010165459
27309,0.17356816
27310,0.09966794
27312,0.006618414
27313,0.021054255
27314,0.009249835
27316,0.015727961
27317,0.019035013
27318,0.0029248165
27320,0.026062453
27321,0.0034852088
27327,0.14666584
27330,0.0031070553
27334,0.015727961
27336,0.1461588
27340,0.022136573
27341,0.038043417
27342,0.049178842
27343,0.003929139
27350,0.009058337
27352,0.24351108
27353,0.008652138
27354,0.018829698
27356,0.009058787
27357,0.0023392977
27358,0.03570856
27359,0.0036643075
27360,0.026955362
27362,0.05768056
27363,0.010250377
27366,0.032314505
27369,0.0008881095
27370,0.0024162773
27372,0.16034281
27378,0.03941458
27381,0.01559108
27388,0.16495231
27390,0.0110834325
27393,0.002411285
27394,0.006623736
27395,0.007619559
27397,0.001229328
27406,0.0045814253
27407,0.015727961
27408,0.0026256246
27409,0.019225972
27412,0.11874521
27414,0.0030352352
27415,0.063162744
27419,0.17356816
27422,0.09528355
27423,0.0016311419
27424,0.009713576
27425,0.015198003
27427,0.10615751
27428,0.021458127
27431,0.0089258235
27432,0.025866337
27434,0.01559108
27435,0.0024826487
27436,0.026061533
27439,0.044020418
27441,0.019848572
27442,0.0058303955
27443,0.011326295
27444,0.003028847
27445,0.013892622
27446,0.03288883
27451,0.016645322
27453,0.0018357385
27454,0.040760305
27455,0.057880905
27459,0.009280526
27461,0.04216898
27465,0.009872852
27466,0.057351373
27469,0.054873943
27470,0.02287146
27471,0.011837303
27472,0.0009899932
27476,0.019565666
27479,0.0014538206
27480,0.0044944845
27483,0.020055477
27484,0.030659048
27487,0.008479292
27488,0.0049947123
27491,0.046401557
27492,0.0037958133
27493,0.003858269
27494,0.018829698
27495,0.0032880672
27497,0.022879038
27499,0.040252917
27502,0.014653379
27503,0.23168947
27508,0.002870902
27511,0.0015634983
27512,0.22757003
27514,0.015450578
27515,0.0034852088
27516,0.0050363215
27518,0.32097775
27520,0.016050898
27525,0.010382115
27527,0.014503635
27528,0.11155713
27530,0.0020124854
27532,0.021447146
27534,0.1488653
27536,0.00973976
27538,0.021603044
27540,0.004754992
27544,0.03491846
27550,0.0032181877
27552,0.0034549104
27553,0.018385135
27556,0.025874594
27557,0.018087607
27558,0.0015310972
27559,0.0125700915
27562,0.045670956
27564,0.102029696
27566,0.00916611
27567,0.028191619
27568,0.17559883
27569,0.015198003
27571,0.11003221
27572,0.037170395
27576,0.0016879273
27578,0.016071122
27579,0.025437614
27582,0.0027859202
27584,0.2078607
27585,0.15581866
27587,0.002768986
27588,0.027521892
27589,0.0046910485
27593,0.018813755
27594,0.06275487
27595,0.013562474
27596,0.0028004928
27602,0.20293416
27604,0.007348849
27606,0.07196013
27610,0.002811614
27611,0.018137513
27615,0.003858269
27617,0.08145682
27620,0.016498974
27622,0.031560645
27623,0.001980809
27624,0.002515252
27626,0.0024491106
27627,0.010350812
27628,0.020462748
27629,0.018840987
27630,0.008322163
27631,0.015727961
27632,0.010253895
27635,0.0024296483
27636,0.0056320513
27637,0.0025509319
27638,0.008911632
27641,0.036737103
27642,0.17065087
27643,0.028023856
27644,0.005510047
27645,0.018797923
27646,0.04599072
27647,0.03920822
27649,0.22732648
27650,0.029338177
27652,0.011278786
27654,0.027115084
27656,0.004931153
27657,0.028643526
27658,0.015586245
27660,0.0027675289
27663,0.0089258235
27664,0.0036528215
27667,0.015727961
27669,0.06601372
27672,0.01323912
27673,0.0025208294
27674,0.008856957
27676,0.00773061
27678,0.015198003
27679,0.0049803955
27680,0.039488785
27681,0.012924567
27682,0.002834157
27683,0.0036832532
27685,0.17667718
27686,0.033413447
27687,0.0034165257
27689,0.013455692
27690,0.0022335642
27696,0.035987385
27698,0.024515767
27699,0.015727961
27700,0.04067327
27701,0.003298344
27704,0.19855621
27706,0.009179115
27710,0.060969774
27712,0.03491846
27713,0.027469901
27714,0.002121322
27715,0.0041380906
27716,0.05901762
27718,0.046575103
27721,0.009990826
27728,0.004998906
27730,0.02159548
27733,0.009799605
27735,0.015724152
27741,0.009116505
27742,0.050880916
27744,0.018531658
27749,0.009470416
27750,0.0015607598
27751,0.001364835
27752,0.01712766
27754,0.016439516
27756,0.0009899932
27758,0.0060197236
27762,0.008621015
27764,0.0032391162
27765,0.010987285
27768,0.053848892
27772,0.22732648
27773,0.010041864
27776,0.0059438716
27778,0.020596027
27779,0.0059483587
27780,0.016828716
27782,0.0044311476
27784,0.022233102
27785,0.011419195
27786,0.022324696
27788,0.027118234
27792,0.010165459
27797,0.021957586
27799,0.22732648
27801,0.013311895
27802,0.029191991
27803,0.002614246
27804,0.037215434
27806,0.056312863
27807,0.0021665022
27808,0.026850939
27810,0.01559108
27811,0.012645228
27814,0.11590708
27815,0.24351108
27817,0.00952039
27818,0.17867295
27819,0.00916611
27829,0.022136573
27831,0.0045862864
27832,0.045375988
27833,0.007279381
27836,0.0016090516
27837,0.026061533
27839,0.009802427
27840,0.1757834
27841,0.0024491106
27842,0.22908132
27843,0.0037924969
27845,0.0025842206
27847,0.04532745
27848,0.002899173
27849,0.030659048
27850,0.015198003
27851,0.023631332
27854,0.006336339
27855,0.031090261
27856,0.026030924
27857,0.009774757
27858,0.0013757796
27859,0.040149726
27860,0.0025208294
27861,0.022073342
27862,0.15960826
27863,0.022155154
27865,0.025621206
27870,0.0014628947
27871,0.0020108665
27873,0.0025208294
27874,0.015334964
27877,0.012821552
27880,0.037162274
27881,0.0034852088
27882,0.02226824
27883,0.022034232
27884,0.026061533
27885,0.13336197
27887,0.10014807
27890,0.009058787
27892,0.007279754
27893,0.0045533506
27895,0.19728495
27897,0.021280225
27901,0.0141286235
27902,0.24982801
27903,0.010779395
27904,0.0022483594
27906,0.036056627
27907,0.0046852524
27909,0.17065087
27910,0.033594217
27911,0.025908723
27913,0.021019839
27915,0.008911632
27917,0.12864073
27918,0.025192024
27921,0.15818076
27922,0.26403308
27925,0.13699576
27926,0.0024491106
27927,0.25253105
27930,0.0064459094
27931,0.004332874
27932,0.1553211
27934,0.0037735775
27935,0.009227352
27938,0.099655785
27941,0.0039479807
27942,0.008236448
27944,0.15818076
27946,0.061751947
27947,0.018914506
27951,0.015186909
27953,0.002089462
27957,0.010417109
27963,0.03339141
27965,0.15251827
27966,0.008173594
27969,0.30586562
27970,0.008316152
27971,0.024663594
27972,0.0024491106
27974,0.0029664412
27976,0.022233102
27977,0.0957018
27979,0.048734434
27980,0.0021046354
27984,0.0041090786
27985,0.0025509319
27988,0.13448659
27989,0.009886789
27992,0.00822483
27996,0.0019167528
27997,0.0129216835
27998,0.0056961738
27999,0.14471656
28002,0.16034281
28005,0.0128749665
28007,0.0029751174
28009,0.013888722
28011,0.002537652
28012,0.055559836
28014,0.110088766
28016,0.04300438
28018,0.013137168
28020,0.050354294
28021,0.0038476288
28025,0.076411314
28027,0.0025208294
28028,0.0077075018
28030,0.006058964
28032,0.1152682
28034,0.2315995
28035,0.042255424
28036,0.030659048
28037,0.1712363
28039,0.015198003
28040,0.058350872
28042,0.12220918
28043,0.002360249
28044,0.0031392048
28045,0.009227352
28046,0.021730654
28047,0.00822483
28048,0.027178736
28049,0.0025509319
28050,0.038797826
28052,0.0014224389
28053,0.12707464
28054,0.041713808
28055,0.0030477191
28057,0.015198003
28059,0.009802427
28062,0.010004574
28063,0.0014090409
28066,0.009240946
28067,0.009377722
28069,0.029011475
28071,0.010688074
28074,0.019841561
28075,0.015240475
28077,0.0095641725
28080,0.019483794
28085,0.0024491106
28087,0.0027271397
28088,0.0062145893
28089,0.009024116
28095,0.09496417
28096,0.026099984
28097,0.00358934
28100,0.0034735992
28101,0.0025734066
28103,0.16670446
28104,0.10049099
28105,0.06333533
28106,0.063162744
28109,0.26664937
28110,0.015217398
28111,0.022233102
28113,0.0049748523
28114,0.0015203912
28115,0.17559883
28117,0.0073534073
28119,0.0061485237
28120,0.10621052
28121,0.008091629
28123,0.0034852088
28127,0.012069491
28132,0.0047412356
28133,0.04256857
28136,0.013626148
28140,0.00787329
28143,0.1179495
28144,0.0022990545
28145,0.0022198323
28147,0.06814457
28149,0.0025208294
28151,0.02091436
28152,0.18156882
28155,0.024276963
28156,0.022621486
28157,0.09096609
28158,0.0033865115
28159,0.0060267146
28161,0.0043475227
28163,0.17667718
28170,0.011042163
28173,0.0009899932
28177,0.01615557
28179,0.016865522
28181,0.018685395
28182,0.11267605
28184,0.006517786
28185,0.015727961
28186,0.004371407
28189,0.0087890355
28190,0.015198003
28192,0.027067946
28195,0.06998565
28196,0.016050898
28197,0.038004022
28198,0.031449232
28200,0.019867966
28201,0.20450526
28204,0.021054255
28205,0.0430281
28207,0.15892942
28209,0.020400515
28211,0.00226299
28212,0.0062114834
28213,0.010250377
28215,0.025621206
28216,0.055810764
28217,0.009137442
28218,0.0014431332
28221,0.005202599
28222,0.087084524
28223,0.0014823773
28224,0.1577444
28225,0.012109839
28226,0.06384836
28228,0.0023326566
28229,0.004143581
28232,0.002413371
28234,0.019215163
28236,0.07766632
28237,0.02800537
28238,0.015727961
28239,0.0017398536
28244,0.16728984
28246,0.0308971
28247,0.015198003
28254,0.024120588
28255,0.012486423
28257,0.24351108
28260,0.004694445
28261,0.009958585
28262,0.06319599
28267,0.0281246
28269,0.0020219109
28271,0.0066359933
28275,0.02186182
28276,0.040252917
28277,0.0047978596
28278,0.0039038737
28281,0.04216898
28283,0.02909907
28284,0.009092939
28286,0.024182258
28287,0.10093685
28289,0.0024491106
28291,0.019694658
28293,0.046575103
28294,0.0020421739
28296,0.027097015
28297,0.0033434883
28299,0.007487505
28300,0.0015956524
28302,0.015596505
28303,0.015727961
28305,0.090397686
28310,0.0014431332
28311,0.09500588
28312,0.028643526
28315,0.014081563
28317,0.02209518
28318,0.0016068874
28319,0.027777478
28320,0.0016068874
28322,0.005653056
28323,0.0008873292
28326,0.010052582
28331,0.0020120132
28332,0.0023502302
28333,0.017792745
28335,0.16845381
28336,0.024093458
28339,0.0045533506
28340,0.03842462
28341,0.0081591
28342,0.003060951
28343,0.0038836761
28344,0.024037942
28347,0.011066909
28348,0.040600535
28349,0.010165459
28353,0.012166949
28355,0.010492977
28359,0.026674746
28360,0.041232657
28361,0.022060968
28362,0.040613405
28365,0.001188378
28368,0.08940775
28370,0.1488653
28371,0.038838953
28373,0.027623136
28374,0.019542264
28378,0.026035076
28380,0.049320906
28381,0.003350976
28383,0.0026706313
28385,0.16106789
28386,0.040019065
28387,0.12046721
28391,0.020833194
28392,0.030659048
28393,0.0014254608
28394,0.13971005
28395,0.01757215
28396,0.009470537
28397,0.007071689
28398,0.013517987
28400,0.015727961
28401,0.20088445
28402,0.004338611
28403,0.009863823
28404,0.018468488
28407,0.052077815
28410,0.022378067
28411,0.007787781
28413,0.01145967
28415,0.011005383
28416,0.007086329
28417,0.096481785
28419,0.067779005
28422,0.004445785
28423,0.0022081
28424,0.008630765
28429,0.021329958
28432,0.030630812
28433,0.033798046
28434,0.049237404
28435,0.0017660006
28437,0.0060114516
28438,0.0053379443
28439,0.0026722497
28440,0.036532108
28441,0.0015613337
28447,0.020255646
28448,0.038293805
28449,0.059581973
28451,0.0069140657
28453,0.07403897
28456,0.0068795374
28457,0.0016126013
28461,0.006651224
28463,0.21605766
28464,0.016291494
28465,0.0034288445
28468,0.0023850119
28472,0.017216278
28473,0.04378195
28474,0.006422742
28475,0.0281246
28477,0.011042163
28478,0.010034613
28481,0.0043598395
28482,0.0033465724
28485,0.001622014
28486,0.20932868
28487,0.006007604
28489,0.039190367
28491,0.008752546
28496,0.0025585347
28497,0.0021724685
28498,0.03475707
28499,0.011672589
28500,0.021329958
28501,0.08973942
28503,0.008023531
28506,0.00916611
28508,0.2262769
28509,0.02272547
28510,0.002474428
28511,0.0034852088
28518,0.002899173
28519,0.0025208294
28520,0.027434038
28521,0.0034852088
28522,0.0029751174
28524,0.004116383
28526,0.134044
28527,0.009535663
28530,0.021755937
28534,0.0022721814
28535,0.043593045
28536,0.015727961
28538,0.0052202344
28539,0.0031693806
28541,0.0030088068
28543,0.03491846
28544,0.038838953
28545,0.00843685
28551,0.002423232
28554,0.019842586
28555,0.0044311476
28556,0.12060103
28560,0.0032624651
28562,0.0044311476
28563,0.01559108
28564,0.039979223
28568,0.0026913953
28570,0.029134486
28571,0.0049748523
28572,0.21675085
28575,0.014106775
28576,0.18659103
28577,0.009058787
28578,0.0019626596
28582,0.03038692
28583,0.09311616
28584,0.004834647
28585,0.20121561
28591,0.025028719
28593,0.019310772
28598,0.021287968
28600,0.0045874966
28601,0.0058498965
28604,0.013615174
28605,0.0026110292
28606,0.0025509319
28608,0.18150061
28610,0.033391632
28612,0.011927891
28613,0.00822483
28614,0.0067832046
28618,0.0012420494
28620,0.014725542
28621,0.015727961
28624,0.018247819
28627,0.005295951
28628,0.008957418
28632,0.0405444
28635,0.00916611
28636,0.055810764
28640,0.013110396
28641,0.010688074
28647,0.0131083485
28650,0.0014330414
28651,0.101077944
28652,0.16106789
28653,0.056008432
28654,0.046450943
28657,0.005657378
28658,0.03311605
28660,0.005217437
28661,0.027434038
28662,0.0023490007
28666,0.009364389
28667,0.030889625
28668,0.0036866404
28669,0.005563086
28670,0.0026673756
28674,0.010141344
28678,0.0028380826
28679,0.10312988
28680,0.017418645
28681,0.039149944
28682,0.030659048
28683,0.023606256
28684,0.019011535
28690,0.036474433
28692,0.004707689
28693,0.010250377
28694,0.0047454587
28695,0.006760168
28696,0.08580336
28697,0.0025925979
28698,0.006785226
28701,0.013130407
28702,0.046450943
28703,0.015615426
28704,0.07343302
28707,0.07586779
28708,0.024223616
28712,0.03616569
28714,0.08300195
28715,0.22460441
28716,0.08435606
28717,0.04724441
28718,0.019453846
28720,0.092546195
28721,0.0090947095
28723,0.118932284
28724,0.025617491
28726,0.063238375
28727,0.059636924
28729,0.021620339
28730,0.015450578
28731,0.015060988
28736,0.031258058
28738,0.0016386183
28740,0.01341215
28743,0.0089258235
28744,0.017109325
28750,0.021054255
28751,0.00219939
28754,0.006618853
28755,0.0014505727
28756,0.009990826
28757,0.0067285732
28759,0.014851582
28760,0.22460441
28763,0.01774878
28764,0.05111197
28765,0.010779395
28766,0.011543787
28767,0.019314868
28768,0.013728536
28769,0.042426575
28771,0.10336674
28772,0.049121175
28773,0.0341393
28774,0.011780152
28776,0.021500055
28777,0.0136528285
28780,0.0054673557
28783,0.025483148
28785,0.0047074584
28787,0.010191944
28789,0.0061178533
28794,0.008717588
28795,0.002870902
28797,0.028643526
28798,0.023579706
28799,0.02763485
28800,0.009526899
28801,0.021718478
28803,0.0022951192
28805,0.0031548399
28806,0.0071134693
28808,0.027743902
28811,0.002870902
28812,0.018325644
28814,0.008559508
28816,0.0048444415
28818,0.044310715
28819,0.081071
28820,0.014589075
28830,0.013110396
28831,0.08518449
28835,0.008173594
28836,0.04139338
28837,0.004611264
28838,0.033798046
28840,0.06278597
28841,0.009227352
28842,0.006929674
28843,0.014628958
28846,0.011141807
28849,0.009058787
28850,0.00295182
28851,0.25992772
28853,0.0041877087
28855,0.059660703
28858,0.020207876
28861,0.010250377
28863,0.0036866404
28866,0.0037316743
28870,0.013013512
28872,0.015455244
28873,0.018094739
28877,0.014045819
28879,0.05682102
28881,0.002613561
28882,0.0055076103
28883,0.086944796
28885,0.018496757
28887,0.07451005
28889,0.05860356
28890,0.0025814997
28892,0.0043028104
28894,0.0069015143
28897,0.011161625
28902,0.010250377
28904,0.005206875
28907,0.13971005
28910,0.0053892713
28918,0.011987619
28921,0.025749467
28922,0.002811614
28923,0.1865436
28924,0.0015015004
28925,0.002713105
28927,0.014313869
28931,0.03246292
28932,0.23168947
28933,0.00097480556
28935,0.040751748
28936,0.0034769399
28937,0.038293805
28938,0.030659048
28941,0.037968997
28942,0.17867295
28943,0.0043180035
28947,0.018168122
28948,0.01559108
28950,0.010682328
28951,0.008893941
28952,0.008009019
28958,0.039210986
28960,0.07542236
28961,0.017638514
28962,0.07407587
28968,0.030116433
28972,0.15892942
28973,0.040655706
28974,0.015992593
28975,0.0308971
28976,0.0031330422
28977,0.008050309
28978,0.0074642035
28980,0.0031154307
28983,0.015334243
28984,0.021981135
28986,0.009851921
28987,0.23451841
28988,0.0068222904
28989,0.0028721879
28990,0.014589075
28992,0.0030411414
28993,0.01559108
28996,0.0040038913
28997,0.0026913953
28998,0.010779395
29001,0.009158962
29003,0.023301227
29006,0.034486886
29010,0.0066260085
29011,0.01826825
29013,0.020207215
29015,0.22732648
29016,0.037735287
29018,0.010712883
29021,0.014067151
29025,0.018094739
29026,0.029906143
29027,0.031312417
29028,0.0015915737
29029,0.07702988
29032,0.17042494
29033,0.04158656
29035,0.0015001404
29038,0.03976656
29041,0.011326295
29045,0.11526114
29046,0.014736616
29048,0.024890551
29051,0.017503586
